airport,runway,lat,lon,reciprocal,reciprocal_lat,reciprocal_lon
SNA,20L,33.68100750,-117.86361114,02R,33.67399897,-117.86805150
SBA,07,34.42749900,-119.85464161,25,34.42791764,-119.83457878
SBA,25,34.42791764,-119.83457878,07,34.42749900,-119.85464161
SBA,15L,34.43078061,-119.84036892,33R,34.41965253,-119.83693928
SBA,33R,34.41965253,-119.83693928,15L,34.43078061,-119.84036892
SBA,15R,34.43054039,-119.84153694,33L,34.41940167,-119.83810150
SBA,33L,34.41940167,-119.83810150,15R,34.43054039,-119.84153694
SMX,02,34.89338967,-120.46793150,20,34.90494586,-120.45774414
SMX,20,34.90494586,-120.45774414,02,34.89338967,-120.46793150
SMX,12,34.90827819,-120.46435886,30,34.89261814,-120.44561936
SMX,30,34.89261814,-120.44561936,12,34.90827819,-120.46435886
SMO,03,34.01239636,-118.45535861,21,34.01924739,-118.44725339
SMO,21,34.01924739,-118.44725339,03,34.01239636,-118.45535861
SZP,04,34.34504472,-119.06533661,22,34.34526381,-119.06492356
SZP,22,34.34526381,-119.06492356,04,34.34504472,-119.06533661
STS,02,38.50316517,-122.82096344,20,38.51563600,-122.81210078
STS,20,38.51563600,-122.81210078,02,38.50316517,-122.82096344
STS,14,38.51751761,-122.81381622,32,38.50233067,-122.80568761
STS,32,38.50233067,-122.80568761,14,38.51751761,-122.81381622
IZA,08,34.60736667,-120.08016111,26,34.60626389,-120.07093889
IZA,26,34.60626389,-120.07093889,08,34.60736667,-120.08016111
0Q3,07,38.22331944,-122.45253056,25,38.22330000,-122.44313056
0Q3,25,38.22330000,-122.44313056,07,38.22331944,-122.45253056
0Q3,17,38.22715794,-122.45306131,35,38.22300369,-122.45313036
0Q3,35,38.22300369,-122.45313036,17,38.22715794,-122.45306131
0Q4,10,36.58246500,-119.66026600,28,36.57953600,-119.65369000
0Q4,28,36.57953600,-119.65369000,10,36.58246500,-119.66026600
MIT,08,35.51057292,-119.19913064,26,35.51057283,-119.19866022
MIT,26,35.51057283,-119.19866022,08,35.51057292,-119.19913064
MIT,12,35.51067803,-119.20102503,30,35.50218928,-119.19003061
MIT,30,35.50218928,-119.19003061,12,35.51067803,-119.20102503
MIT,17,35.50931439,-119.18596958,35,35.50114989,-119.18597703
MIT,35,35.50114989,-119.18597703,17,35.50931439,-119.18596958
0Q5,12,40.03170500,-124.07827044,30,40.03148300,-124.07802367
0Q5,30,40.03148300,-124.07802367,12,40.03170500,-124.07827044
L61,15,35.97181389,-116.27006111,33,35.96540000,-116.26848333
L61,33,35.96540000,-116.26848333,15,35.97181389,-116.27006111
O79,03,39.57872797,-120.35843472,21,39.58430500,-120.35016194
O79,21,39.58430500,-120.35016194,03,39.57872797,-120.35843472
0Q9,08,38.25796944,-122.43885417,26,38.25699389,-122.43027806
0Q9,26,38.25699389,-122.43027806,08,38.25796944,-122.43885417
TVL,18,38.90532250,-119.99198639,36,38.90318258,-119.99261439
TVL,36,38.90318258,-119.99261439,18,38.90532250,-119.99198639
SCK,11R,37.89963092,-121.24928381,29L,37.89218214,-121.23706883
SCK,29L,37.89218214,-121.23706883,11R,37.89963092,-121.24928381
1Q1,13,36.16480000,-119.05227778,31,36.16435525,-119.05197458
1Q1,31,36.16435525,-119.05197458,13,36.16480000,-119.05227778
SVE,07,40.37453772,-120.57821117,25,40.37459017,-120.57039039
SVE,25,40.37459017,-120.57039039,07,40.37453772,-120.57821117
SVE,11,40.37979200,-120.57748478,29,40.37279853,-120.56618400
SVE,29,40.37279853,-120.56618400,11,40.37979200,-120.57748478
1Q2,16,40.65661278,-120.76841083,34,40.64399806,-120.76860694
1Q2,34,40.64399806,-120.76860694,16,40.65661278,-120.76841083
L17,07,35.14083719,-119.44324708,25,35.14247894,-119.43243353
L17,25,35.14247894,-119.43243353,07,35.14083719,-119.44324708
TSP,11,35.13813056,-118.44487500,29,35.13766389,-118.44404722
TSP,29,35.13766389,-118.44404722,11,35.13813056,-118.44487500
TOA,11L,33.80805925,-118.34566850,29R,33.80713531,-118.34427475
TOA,29R,33.80713531,-118.34427475,11L,33.80805925,-118.34566850
TOA,11R,33.80527447,-118.34411503,29L,33.80014817,-118.33638231
TOA,29L,33.80014817,-118.33638231,11R,33.80527447,-118.34411503
1Q4,12,37.68145556,-121.30516944,30,37.67410556,-121.29721111
1Q4,30,37.67410556,-121.29721111,12,37.68145556,-121.30516944
TCY,08,37.69048467,-121.44827817,26,37.69055122,-121.43639917
TCY,26,37.69055122,-121.43639917,08,37.69048467,-121.44827817
TCY,12,37.69114342,-121.44609339,30,37.68385850,-121.43574408
TCY,30,37.68385850,-121.43574408,12,37.69114342,-121.44609339
O86,14,40.98693611,-122.69556667,32,40.97857500,-122.69186944
O86,32,40.97857500,-122.69186944,14,40.98693611,-122.69556667
L72,17,35.82067417,-117.32537483,35,35.80463850,-117.32845967
L72,35,35.80463850,-117.32845967,17,35.82067417,-117.32537483
TRK,02,39.31452078,-120.13998872,20,39.32558519,-120.13176756
TRK,20,39.32558519,-120.13176756,02,39.31452078,-120.13998872
TRK,11,39.32484775,-120.15274247,29,39.31524269,-120.13131708
TRK,29,39.31524269,-120.13131708,11,39.32484775,-120.15274247
TLR,13,36.16108042,-119.33017017,31,36.15209708,-119.32296456
TLR,31,36.15209708,-119.32296456,13,36.16108042,-119.33017017
O81,12,41.89373089,-121.36572597,30,41.88756092,-121.35551417
O81,30,41.88756092,-121.35551417,12,41.89373089,-121.36572597
O15,12,37.48697394,-120.70090533,30,37.48107467,-120.69376217
O15,30,37.48107467,-120.69376217,12,37.48697394,-120.70090533
TNP,08,34.13434686,-115.95343817,26,34.13443839,-115.93516489
TNP,26,34.13443839,-115.93516489,08,34.13434686,-115.95343817
TNP,17,34.13273831,-115.94801406,35,34.12230503,-115.94804631
TNP,35,34.12230503,-115.94804631,17,34.13273831,-115.94801406
NXP,10,34.30028917,-116.17437111,28,34.29193167,-116.14981917
NXP,28,34.29193167,-116.14981917,10,34.30028917,-116.17437111
UKI,15,39.13189833,-123.20243611,33,39.12000683,-123.19928311
UKI,33,39.12000683,-123.19928311,15,39.13189833,-123.20243611
CCB,06,34.10971900,-117.69334961,24,34.10982247,-117.69302283
CCB,24,34.10982247,-117.69302283,06,34.10971900,-117.69334961
1Q5,01,39.44594722,-122.95831111,19,39.45546944,-122.95090000
1Q5,19,39.45546944,-122.95090000,01,39.44594722,-122.95831111
VCB,02,38.37286797,-121.96575317,20,38.38360139,-121.95664850
VCB,20,38.38360139,-121.95664850,02,38.37286797,-121.96575317
VNY,16L,34.21899650,-118.49000361,34R,34.21506983,-118.48963258
VNY,34R,34.21506983,-118.48963258,16L,34.21899650,-118.49000361
VNY,16R,34.21891039,-118.49123997,34L,34.21498864,-118.49086925
VNY,34L,34.21498864,-118.49086925,16R,34.21891039,-118.49123997
VCV,03,34.58270797,-117.38775358,21,34.60060486,-117.36646606
VCV,21,34.60060486,-117.36646606,03,34.58270797,-117.38775358
VCV,17,34.61616236,-117.38673089,35,34.58030789,-117.38636764
VCV,35,34.58030789,-117.38636764,17,34.61616236,-117.38673089
VIS,12,36.32498811,-119.40076219,30,36.32321375,-119.39855431
VIS,30,36.32321375,-119.39855431,12,36.32498811,-119.40076219
D86,13,36.45121667,-119.32180000,31,36.44460278,-119.31564167
D86,31,36.44460278,-119.31564167,13,36.45121667,-119.32180000
L19,12,35.62316828,-119.35772653,30,35.62232692,-119.35670739
L19,30,35.62232692,-119.35670739,12,35.62316828,-119.35772653
WVI,02,36.92903461,-121.79580078,20,36.93948228,-121.78756483
WVI,20,36.93948228,-121.78756483,02,36.92903461,-121.79580078
WVI,09,36.93832881,-121.79407386,27,36.93645442,-121.78059469
WVI,27,36.93645442,-121.78059469,09,36.93832881,-121.79407386
O54,18,40.75143333,-122.92083611,36,40.74301667,-122.92389444
O54,36,40.74301667,-122.92389444,18,40.75143333,-122.92083611
O46,14,41.48714900,-122.45795708,32,41.47443875,-122.45110461
O46,32,41.47443875,-122.45110461,14,41.48714900,-122.45795708
O28,16,39.45502897,-123.37272672,34,39.44762883,-123.37193486
O28,34,39.44762883,-123.37193486,16,39.45502897,-123.37272672
WLW,13,39.51979433,-122.21847336,31,39.51127564,-122.21077511
WLW,31,39.51127564,-122.21077511,13,39.51979433,-122.21847336
WLW,16,39.52161797,-122.21993883,34,39.51029956,-122.21948131
WLW,34,39.51029956,-122.21948131,16,39.52161797,-122.21993883
O41,18,38.67874722,-121.86992222,36,38.67711389,-121.87065000
O41,36,38.67711389,-121.87065000,18,38.67874722,-121.86992222
O52,17,39.12781769,-121.60467450,35,39.11952644,-121.60606003
O52,35,39.11952644,-121.60606003,17,39.12781769,-121.60467450
L22,06,34.12772778,-116.41365000,24,34.12806328,-116.41256972
L22,24,34.12806328,-116.41256972,06,34.12772778,-116.41365000
AKO,11,40.18033608,-103.23294608,29,40.17092753,-103.21110825
AKO,29,40.17092753,-103.21110825,11,40.18033608,-103.23294608
ALS,02,37.42518128,-105.87559836,20,37.44506828,-105.86015022
ALS,20,37.44506828,-105.86015022,02,37.42518128,-105.87559836
ASE,15,39.23217578,-106.87314819,33,39.21158044,-106.86332011
ASE,33,39.21158044,-106.86332011,15,39.23217578,-106.87314819
BKF,14,39.71498056,-104.76143333,32,39.68854167,-104.74251111
BKF,32,39.68854167,-104.74251111,14,39.71498056,-104.76143333
05V,03,37.40483611,-105.55971667,21,37.41751944,-105.54568056
05V,21,37.41751944,-105.54568056,03,37.40483611,-105.55971667
BDU,08,40.03908889,-105.23346667,26,40.03908333,-105.23275000
BDU,26,40.03908333,-105.23275000,08,40.03908889,-105.23346667
BDU,08G,40.03963889,-105.23335833,26G,40.03963889,-105.21871389
BDU,26G,40.03963889,-105.21871389,08G,40.03963889,-105.23335833
7V5,07,40.26366111,-103.58330000,25,40.26504722,-103.56799444
7V5,25,40.26504722,-103.56799444,07,40.26366111,-103.58330000
AEJ,15,38.82495767,-106.12540242,33,38.80343314,-106.11583850
AEJ,33,38.80343314,-106.11583850,15,38.82495767,-106.12540242
ITR,15,39.24921208,-102.28853186,33,39.23581008,-102.28222350
ITR,33,39.23581008,-102.28222350,15,39.24921208,-102.28853186
AVE,17,39.05457742,-104.29293025,35,39.04204125,-104.29306339
AVE,35,39.04204125,-104.29306339,17,39.05457742,-104.29293025
AVE,O09,38.05787008,-102.92915600,27,38.05787000,-102.92453667
AVE,27,38.05787000,-102.92453667,O09,38.05787008,-102.92915600
1V6,11,38.43353747,-105.11661275,29,38.42593372,-105.10044128
1V6,29,38.42593372,-105.10044128,11,38.43353747,-105.11661275
1V6,17,38.42750556,-105.10186667,35,38.42256389,-105.10180833
1V6,35,38.42256389,-105.10180833,17,38.42750556,-105.10186667
AVE,18,38.55856944,-105.55280833,36,38.55645833,-105.55314167
AVE,36,38.55645833,-105.55314167,18,38.55856944,-105.55280833
1V8,12,37.79178889,-106.05536944,30,37.77802500,-106.03845278
1V8,30,37.77802500,-106.03845278,12,37.79178889,-106.05536944
COS,13,38.82315575,-104.71535467,31,38.80708178,-104.69486983
COS,31,38.80708178,-104.69486983,13,38.82315575,-104.71535467
FLY,08,38.94594089,-104.57047764,26,38.94583653,-104.56300722
FLY,26,38.94583653,-104.56300722,08,38.94594089,-104.57047764
FLY,15,38.95347031,-104.57461317,33,38.93794997,-104.56756014
FLY,33,38.93794997,-104.56756014,15,38.95347031,-104.57461317
FLY,16,38.94438325,-104.57277203,34,38.93144850,-104.56689164
FLY,34,38.93144850,-104.56689164,16,38.94438325,-104.57277203
AFF,09,38.97601111,-104.82201944,27,38.97531667,-104.81329444
AFF,27,38.97531667,-104.81329444,09,38.97601111,-104.82201944
AFF,16C,38.97858056,-104.82253333,34C,38.96642778,-104.81966944
AFF,34C,38.96642778,-104.81966944,16C,38.97858056,-104.82253333
AFF,16L,38.97893611,-104.81905278,34R,38.96945278,-104.81680556
AFF,34R,38.96945278,-104.81680556,16L,38.97893611,-104.81905278
AFF,16R,38.97846389,-104.82341667,34L,38.96631944,-104.82052778
AFF,34L,38.96631944,-104.82052778,16R,38.97846389,-104.82341667
AVE,03,37.29559867,-108.63625336,21,37.31040589,-108.61983361
AVE,21,37.31040589,-108.61983361,03,37.29559867,-108.63625336
CAG,07,40.49427356,-107.53166336,25,40.49614939,-107.51166308
CAG,25,40.49614939,-107.51166308,07,40.49427356,-107.53166336
99V,07,38.70265556,-107.65579722,25,38.70458333,-107.63880000
99V,25,38.70458333,-107.63880000,07,38.70265556,-107.65579722
C24,07,37.82102500,-106.94171111,25,37.82329722,-106.91805833
C24,25,37.82329722,-106.91805833,07,37.82102500,-106.94171111
RCV,03,37.71112714,-106.35616267,21,37.72156236,-106.34596733
RCV,21,37.72156236,-106.34596733,03,37.71112714,-106.35616267
RCV,06,37.70856292,-106.36243158,24,37.71493158,-106.34312194
RCV,24,37.71493158,-106.34312194,06,37.70856292,-106.36243158
AVE,03,38.78067603,-108.07015294,21,38.79214936,-108.05709436
AVE,21,38.79214936,-108.05709436,03,38.78067603,-108.07015294
AVE,14,38.78673111,-108.06063333,32,38.78084306,-108.05616667
AVE,32,38.78084306,-108.05616667,14,38.78673111,-108.06063333
D17,04,38.75532500,-108.15236944,22,38.76155000,-108.14038611
D17,22,38.76155000,-108.14038611,04,38.75532500,-108.15236944
D17,13,38.76081111,-108.15463333,31,38.75619444,-108.15083056
D17,31,38.75619444,-108.15083056,13,38.76081111,-108.15463333
BJC,03,39.90587847,-105.11807692,21,39.91403706,-105.11084472
BJC,21,39.91403706,-105.11084472,03,39.90587847,-105.11807692
BJC,12L,39.91529286,-105.12841314,30R,39.90137389,-105.10191808
BJC,30R,39.90137389,-105.10191808,12L,39.91529286,-105.12841314
BJC,12R,39.91419492,-105.13154050,30L,39.90336739,-105.11092603
BJC,30L,39.90336739,-105.11092603,12R,39.91419492,-105.13154050
APA,10,39.57289575,-104.84821325,28,39.57250319,-104.84688842
APA,28,39.57250319,-104.84688842,10,39.57289575,-104.84821325
APA,17R,39.57898597,-104.85371900,35L,39.55978500,-104.85283056
APA,35L,39.55978500,-104.85283056,17R,39.57898597,-104.85371900
DEN,07,39.84094506,-104.72665639,25,39.84065742,-104.68393644
DEN,25,39.84065742,-104.68393644,07,39.84094506,-104.72665639
DEN,08,39.87755581,-104.66222964,26,39.87724358,-104.61948553
DEN,26,39.87724358,-104.61948553,08,39.87755581,-104.66222964
CFO,08,39.79400539,-104.56524461,26,39.79356167,-104.53678247
CFO,26,39.79356167,-104.53678247,08,39.79400539,-104.56524461
CFO,17,39.78559572,-104.52423739,35,39.76363994,-104.52423028
CFO,35,39.76363994,-104.52423028,17,39.78559572,-104.52423739
8V6,01,37.75934167,-108.89119722,19,37.77013611,-108.88606944
8V6,19,37.77013611,-108.88606944,01,37.75934167,-108.89119722
DRO,03,37.14148056,-107.76334575,21,37.16155539,-107.74419000
DRO,21,37.16155539,-107.74419000,03,37.14148056,-107.76334575
00C,01,37.19675028,-107.87225278,19,37.20960611,-107.86613750
00C,19,37.20960611,-107.86613750,01,37.19675028,-107.87225278
9V7,17,38.48044167,-102.81088167,35,38.46984019,-102.81083292
9V7,35,38.46984019,-102.81083292,17,38.48044167,-102.81088167
EGE,07,39.64102781,-106.93175556,25,39.64449444,-106.90012289
EGE,25,39.64449444,-106.90012289,07,39.64102781,-106.93175556
CO4,17L,38.88043889,-104.40925833,35R,38.86808056,-104.40938889
CO4,35R,38.86808056,-104.40938889,17L,38.88043889,-104.40925833
CO4,17R,38.88041944,-104.41035833,35L,38.86806111,-104.41036944
CO4,35L,38.86806111,-104.41036944,17R,38.88041944,-104.41035833
CO4,17,38.76340556,-104.30074722,35,38.75383611,-104.30046111
CO4,35,38.75383611,-104.30046111,17,38.76340556,-104.30074722
FCS,13,38.68283639,-104.76183619,31,38.67377069,-104.75112500
FCS,31,38.67377069,-104.75112500,13,38.68283639,-104.76183619
FNL,06,40.45287447,-105.01128122,24,40.45486561,-105.00386289
FNL,24,40.45486561,-105.00386289,06,40.45287447,-105.01128122
FNL,15,40.46227667,-105.01740378,33,40.44029650,-105.00718097
FNL,33,40.44029650,-105.00718097,15,40.46227667,-105.01740378
FMM,08,40.33278592,-103.80973333,26,40.33280272,-103.80088328
FMM,26,40.33280272,-103.80088328,08,40.33278592,-103.80973333
FMM,14,40.34485147,-103.81169169,32,40.33101714,-103.80192231
FMM,32,40.33101714,-103.80192231,14,40.34485147,-103.81169169
FMM,17,40.34114628,-103.80074817,35,40.32683289,-103.80074075
FMM,35,40.32683289,-103.80074075,17,40.34114628,-103.80074817
AVE,01,39.28961944,-104.74714722,19,39.29123986,-104.74676611
AVE,19,39.29123986,-104.74676611,01,39.28961944,-104.74714722
GWS,14,39.51004531,-107.31169264,32,39.50192697,-107.30645544
GWS,32,39.50192697,-107.30645544,14,39.51004531,-107.31169264
GNB,09,40.09149392,-105.92538439,27,40.08861214,-105.90791839
GNB,27,40.08861214,-105.90791839,09,40.09149392,-105.92538439
GJT,04,39.10990167,-108.52988358,22,39.11868078,-108.51411467
GJT,22,39.11868078,-108.51411467,04,39.10990167,-108.52988358
GJT,11,39.13312858,-108.54099039,29,39.11835914,-108.51409100
GJT,29,39.11835914,-108.51409100,11,39.13312858,-108.54099039
GXY,10,40.43068719,-104.64611631,28,40.42645411,-104.62603464
GXY,28,40.42645411,-104.62603464,10,40.43068719,-104.64611631
GXY,17,40.45624933,-104.63223689,35,40.42882617,-104.63086286
GXY,35,40.42882617,-104.63086286,17,40.45624933,-104.63223689
11V,08,40.32766111,-104.61655833,26,40.32705278,-104.60223056
11V,26,40.32705278,-104.60223056,08,40.32766111,-104.61655833
11V,09,40.37027778,-104.63972222,27,40.37027778,-104.63055556
11V,27,40.37027778,-104.63055556,09,40.37027778,-104.63972222
GUC,06,38.53243992,-106.94508625,24,38.53974103,-106.91357964
GUC,24,38.53974103,-106.91357964,06,38.53243992,-106.94508625
GUC,17,38.53282681,-106.93939333,35,38.52464425,-106.93939767
GUC,35,38.52464425,-106.93939767,17,38.53282681,-106.93939333
17V,17,40.62670714,-102.60794222,35,40.62217722,-102.60798989
17V,35,40.62217722,-102.60798989,17,40.62670714,-102.60794222
HDN,10,40.48670158,-107.23411533,28,40.48613817,-107.23243731
HDN,28,40.48613817,-107.23243731,10,40.48670158,-107.23411533
K08,17,38.04080833,-102.11672500,35,38.02943889,-102.11661667
K08,35,38.02943889,-102.11661667,17,38.04080833,-102.11672500
HEQ,14,40.57529289,-102.27735967,32,40.56356636,-102.26801867
HEQ,32,40.56356636,-102.26801867,14,40.57529289,-102.27735967
18V,09,40.10874722,-104.70605000,27,40.10701111,-104.69740000
18V,27,40.10701111,-104.69740000,09,40.10874722,-104.70605000
18V,15,40.10501458,-104.70271811,33,40.09411889,-104.69903119
18V,33,40.09411889,-104.69903119,15,40.10501458,-104.70271811
7V8,13,40.97488889,-102.31948611,31,40.97424719,-102.31890225
7V8,31,40.97424719,-102.31890225,13,40.97488889,-102.31948611
20V,09,40.05523208,-106.37858431,27,40.05163556,-106.35936503
20V,27,40.05163556,-106.35936503,09,40.05523208,-106.37858431
LHX,08,38.04813931,-103.52334022,26,38.04820400,-103.49956239
LHX,26,38.04820400,-103.49956239,08,38.04813931,-103.52334022
LHX,12,38.05782275,-103.51485708,30,38.04651122,-103.50066672
LHX,30,38.04651122,-103.50066672,12,38.05782275,-103.51485708
LAA,08,38.07391872,-102.69353561,26,38.07400553,-102.67616639
LAA,26,38.07400553,-102.67616639,08,38.07391872,-102.69353561
LAA,18,38.07485781,-102.68955492,36,38.05779325,-102.69321317
LAA,36,38.05779325,-102.69321317,18,38.07485781,-102.68955492
7V9,08,38.05454722,-103.24515000,26,38.05350556,-103.23177222
7V9,26,38.05350556,-103.23177222,08,38.05454722,-103.24515000
07V,06,37.52201306,-105.01899917,24,37.52216944,-105.01816111
07V,24,37.52216944,-105.01816111,06,37.52201306,-105.01899917
LXV,16,39.22812233,-106.31831467,34,39.21080775,-106.31453392
LXV,34,39.21080775,-106.31453392,16,39.22812233,-106.31831467
LIC,16,39.28113161,-103.66737197,34,39.26844369,-103.66437478
LIC,34,39.26844369,-103.66437478,16,39.28113161,-103.66737197
LMO,11,40.16794203,-105.17086175,29,40.16083778,-105.15640781
LMO,29,40.16083778,-105.15640781,11,40.16794203,-105.17086175
EEO,03,40.04192264,-107.89331464,21,40.05568236,-107.87853211
EEO,21,40.05568236,-107.87853211,03,40.04192264,-107.89331464
MVI,02,37.52019875,-106.05300603,20,37.53442458,-106.04326600
